complex_name,month,avg_price,count
Triumph Palace Residence,2024-01,16822333.333333332,3
Triumph Palace Residence,2024-02,12995000.0,5
Triumph Palace Residence,2024-03,21140400.0,5
Triumph Palace Residence,2024-04,8504000.0,1
Triumph Palace Residence,2024-05,15925857.142857144,7
Triumph Palace Residence,2024-06,17859000.0,1
Triumph Palace Residence,2024-07,15370666.666666666,3
Triumph Palace Residence,2024-08,12758000.0,5
Triumph Palace Residence,2024-09,16932500.0,4
Triumph Palace Residence,2024-10,12688800.0,5
Triumph Palace Residence,2024-11,11740000.0,2
Triumph Palace Residence,2024-12,13852333.333333334,3
Triumph Palace Residence,2025-01,12784500.0,10
Triumph Palace Residence,2025-02,9843000.0,1
Triumph Palace Residence,2025-03,7441000.0,2
Triumph Palace Residence,2025-04,22560000.0,1
Triumph Palace Residence,2025-05,10238000.0,6
Triumph Palace Residence,2025-06,12649333.333333334,3
Triumph Palace Residence,2025-07,12181333.333333334,3
Triumph Palace Residence,2025-08,13180000.0,1
Triumph Palace Residence,2025-09,16062250.0,4
Triumph Palace Residence,2025-10,13119000.0,3
Triumph Palace Residence,2025-11,5331000.0,1
Triumph Palace Residence,2025-12,13145333.333333334,3
Triumph Palace Residence,2026-01,18679000.0,2
Triumph Palace Residence,2026-02,14957857.142857144,7
Triumph Palace Residence,2026-03,20346500.0,4
Triumph Palace Residence,2026-04,11152000.0,5
ZILART Residence,2021-01,15688666.666666666,3
ZILART Residence,2021-02,13107500.0,2
ZILART Residence,2021-03,17974000.0,3
ZILART Residence,2021-04,15811000.0,3
ZILART Residence,2021-05,9983500.0,2
ZILART Residence,2021-06,17471000.0,1
ZILART Residence,2021-07,10988857.142857144,7
ZILART Residence,2021-08,17523000.0,4
ZILART Residence,2021-09,6597333.333333333,3
ZILART Residence,2021-10,11766000.0,4
ZILART Residence,2021-11,10959000.0,3
ZILART Residence,2021-12,30782000.0,3
ZILART Residence,2022-01,14104428.57142857,7
ZILART Residence,2022-02,15538000.0,1
ZILART Residence,2022-03,25818000.0,2
ZILART Residence,2022-04,12714600.0,5
ZILART Residence,2022-05,10885777.777777778,9
ZILART Residence,2022-06,16537857.142857144,7
ZILART Residence,2022-07,16318000.0,6
ZILART Residence,2022-08,19659000.0,1
ZILART Residence,2022-09,31487500.0,2
ZILART Residence,2022-10,11867000.0,2
ZILART Residence,2022-11,16733250.0,4
ZILART Residence,2022-12,12859333.333333334,6
ZILART Residence,2023-01,9208750.0,4
ZILART Residence,2023-02,22993666.666666668,6
ZILART Residence,2023-03,22611600.0,5
ZILART Residence,2023-04,16009000.0,3
ZILART Residence,2023-05,13191500.0,6
ZILART Residence,2023-06,14576250.0,4
ZILART Residence,2023-07,5217000.0,1
ZILART Residence,2023-08,9512000.0,5
ZILART Residence,2023-09,19125600.0,5
ZILART Residence,2023-10,25667500.0,4
ZILART Residence,2023-11,27199000.0,4
ZILART Residence,2023-12,20214500.0,4
ZILART Residence,2024-01,18675000.0,4
ZILART Residence,2024-02,7763500.0,2
ZILART Residence,2024-03,16056000.0,2
ZILART Residence,2024-04,15107666.666666666,3
ZILART Residence,2024-05,22152000.0,3
ZILART Residence,2024-06,23348333.333333332,3
ZILART Residence,2024-07,16552333.333333334,9
ZILART Residence,2024-08,12016333.333333334,3
ZILART Residence,2024-09,15260500.0,2
ZILART Residence,2024-10,19068833.333333332,6
ZILART Residence,2024-11,24756000.0,6
ZILART Residence,2024-12,20839250.0,4
ZILART Residence,2025-01,24482600.0,5
ZILART Residence,2025-02,27303666.666666668,6
ZILART Residence,2025-03,14956000.0,6
ZILART Residence,2025-04,15530125.0,8
ZILART Residence,2025-05,14188000.0,3
ZILART Residence,2025-06,21146888.888888888,9
ZILART Residence,2025-07,12626333.333333334,3
ZILART Residence,2025-08,11317833.333333334,6
ZILART Residence,2025-09,16041333.333333334,6
ZILART Residence,2025-10,17028333.333333332,6
ZILART Residence,2025-11,12523000.0,6
ZILART Residence,2025-12,19824666.666666668,3
ZILART Residence,2026-01,24456000.0,2
ZILART Residence,2026-02,19867333.333333332,3
ZILART Residence,2026-03,17786000.0,2
ZILART Residence,2026-04,13869800.0,5
